Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Kazakhstan,Electricity production from hydroelectric sources (% of total),12.49807692,12.49567606,12.91001726,14.67344712,14.21284978,15.23773611,13.50483826,12.03525282,11.57899391,10.84053198,10.66738035,9.287039227,8.739677296,9.706458873,9.10424318,8.228018574,7.499563471,7.864430654,8.705902243,,,,,,
Kenya,Electricity production from hydroelectric sources (% of total),72.56735694,70.89649199,54.97855046,33.07538692,53.23438192,67.08969671,65.3830726,53.43639411,52.12747631,52.21408092,53.83546844,43.29787234,32.0295203,46.34839059,44.50032237,52.63866781,44.44569626,35.75286239,39.23945705,,,,,,
Kiribati,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",Electricity production from hydroelectric sources (% of total),55.44041451,60,55.37634409,52.57731959,52.47524752,53.70145631,55.81483951,56.88799891,57.31494413,56.25139291,61.70143567,60.62486533,59.16599612,61.85376662,68.65702694,70.18091079,75.82369627,72.58920096,72.79609813,,,,,,
"Korea, Rep.",Electricity production from hydroelectric sources (% of total),1.266466769,1.980385895,1.765310107,1.389822754,1.342770357,0.980279196,1.428359135,1.18108518,0.946957002,0.86210754,0.852537538,0.691541123,0.622791559,0.741265668,0.884140655,0.747549135,0.797373446,0.504153034,0.390731684,,,,,,
Kosovo,Electricity production from hydroelectric sources (% of total),,,,1.75853906,1.390374332,1.399730821,1.432506887,2.768250857,2.512337371,2.277852954,1.944157187,1.472297559,2.411575563,3.018575851,1.810032753,1.615345785,2.191570881,2.777777778,2.287955548,,,,,,
Kuwait,Electricity production from hydroelectric sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Kyrgyz Republic,Electricity production from hydroelectric sources (% of total),76.54182709,79.83139301,85.90024761,85.89511754,85.90766079,85.90840463,85.906854,85.8794003,85.8773756,85.8775735,85.87997303,85.87666469,92.18623116,91.80165289,93.27747724,93.47969409,93.47655414,91.2572056,85.18802763,,,,,,
Lao PDR,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,Electricity production from hydroelectric sources (% of total),65.53484243,74.45230292,67.08029197,68.15764023,66.19158879,61.98742138,57.00628931,66.30411602,67.7945373,55.16254345,57.28358835,58.9495639,62.07577662,53.11604044,47.37446669,60.11026431,46.89966178,38.78622836,33.61648292,,,,,,
Lebanon,Electricity production from hydroelectric sources (% of total),10.58132707,7.724097215,3.320996299,4.640826873,3.303243726,5.828748281,10.83207502,9.070294785,8.477186158,6.024096386,4.860822601,2.802193674,4.516738073,5.339867617,4.919034525,6.792121948,7.256819352,1.075089127,2.603826919,,,,,,
Lesotho,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Libya,Electricity production from hydroelectric sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Liechtenstein,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,Electricity production from hydroelectric sources (% of total),2.057269947,2.431061622,3.170601268,3.057279022,2.269878847,2.0469527,1.726152539,2.245093857,3.128685397,3.287240209,3.125463994,3.016432806,2.895581507,10.81297557,11.30475742,9.339810113,12.36355007,10.7605178,8.196336308,,,,,,
Luxembourg,Electricity production from hydroelectric sources (% of total),20.44334975,31.42076503,23.61111111,29.38388626,13.61014994,3.525641026,2.832556472,3.075103489,2.807646356,3.145366959,3.655107779,4.842259721,3.362944162,3.343653251,2.339622642,3.59085963,6.435911303,5.669291339,7.438016529,,,,,,
"Macao SAR, China",Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,Electricity production from hydroelectric sources (% of total),6.691083738,7.996903362,11.53557249,10.05847953,9.927691182,7.143530553,6.442034434,7.085217053,6.278954435,7.171323611,6.655318102,7.628756352,5.998982785,5.186479252,5.896731773,6.739047931,7.651718854,9.078518197,9.275061117,,,,,,
Maldives,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Mali,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Electricity production from hydroelectric sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Marshall Islands,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,Electricity production from hydroelectric sources (% of total),6.647605432,6.827048114,1.892744479,5.399325084,3.715332287,4.41025641,5.667627281,5.635103926,5.061619718,3.276595745,3.407707911,4.223699648,4.734187039,3.756043139,2.050530941,2.645691813,3.289473684,3.098399728,4.070737404,,,,,,
Mexico,Electricity production from hydroelectric sources (% of total),15.78036097,13.50765754,17.11764399,16.10939589,13.31943847,11.43382168,8.415990382,10.60934494,11.04965546,11.80983856,10.30640248,14.55321835,9.978562412,13.47586712,11.97254509,10.37763485,9.417945286,12.90000531,9.903965443,,,,,,
"Micronesia, Fed. Sts.",Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
